,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,22.0,5.0,2691097.0,1.0,3.0,7.416198487095663,0.21499999999999975,7.416198487095663,0.215,0.0,0.7850000000000003,9.145574702445238
0,22.0,5.0,2888299.0,1.0,3.0,8.12403840463596,0.3909999999999999,8.12403840463596,0.352,0.0,0.6090000000000001,9.427599260112478
0,22.0,5.0,2958539.0,1.0,3.0,6.708203932499369,0.21099999999999974,6.708203932499369,0.211,0.0,0.7890000000000003,9.639645111402963
0,22.0,5.0,3114949.0,1.0,3.0,7.14142842854285,0.32599999999999985,7.14142842854285,0.326,0.0,0.6740000000000002,9.357873667014177
0,22.0,5.0,2787271.0,1.0,3.0,7.874007874011811,0.23699999999999977,7.874007874011811,0.237,0.0,0.7630000000000002,9.223078872495469
0,22.0,5.0,3039193.0,1.0,3.0,7.937253933193772,0.11799999999999966,7.937253933193772,0.118,0.0,0.8820000000000003,9.802573689134878
0,22.0,5.0,2213837.0,1.0,3.0,7.14142842854285,0.486,7.14142842854285,0.486,0.0,0.514,8.442321047102038
0,22.0,5.0,3830027.0,1.0,3.0,8.660254037844387,0.2749999999999999,8.48528137423857,0.125,0.248,0.4770000000000001,9.411174581276493
0,22.0,5.0,3371497.0,1.0,3.0,8.12403840463596,0.13099999999999967,8.12403840463596,0.131,0.0,0.8690000000000003,9.886323410807515
0,22.0,5.0,3786091.0,1.0,3.0,9.1104335791443,0.10199999999999987,8.602325267042627,0.115,0.49,0.40800000000000014,9.587258406011074
0,22.0,5.0,2107709.0,1.0,3.0,6.6332495807108,0.23899999999999977,6.6332495807108,0.239,0.0,0.7610000000000002,9.516530391851513
0,22.0,5.0,2483549.0,1.0,3.0,7.14142842854285,0.24099999999999988,7.14142842854285,0.241,0.0,0.7590000000000001,9.41416223764832
0,22.0,5.0,2228209.0,1.0,3.0,7.615773105863909,0.08699999999999997,7.615773105863909,0.087,0.0,0.913,9.46548229317904
0,22.0,5.0,3893257.0,1.0,3.0,7.280109889280518,0.23099999999999976,7.280109889280518,0.231,0.0,0.7690000000000002,9.663050388586717
0,22.0,5.0,3054949.0,1.0,3.0,7.14142842854285,0.2579999999999998,7.14142842854285,0.258,0.0,0.7420000000000002,9.6897839585833
0,22.0,5.0,4057213.0,1.0,3.0,7.14142842854285,0.5999999999999999,7.14142842854285,0.6,0.0,0.4000000000000001,8.482255303657062
0,22.0,5.0,3686477.0,1.0,3.0,6.782329983125268,0.6279999999999999,6.782329983125268,0.628,0.0,0.3720000000000001,8.396354505595076
0,23.0,5.0,6851189.0,1.0,3.0,7.615773105863909,0.3569999999999999,7.615773105863909,0.357,0.0,0.6430000000000001,8.838046486282156
0,23.0,5.0,7483403.0,1.0,3.0,8.366600265340756,0.23799999999999977,8.366600265340756,0.238,0.0,0.7620000000000002,10.055588471514884
0,23.0,5.0,4595413.0,1.0,3.0,8.366600265340756,0.1649999999999998,8.366600265340756,0.165,0.0,0.8350000000000002,9.565685918567048
0,23.0,5.0,6776173.0,1.0,3.0,7.416198487095663,0.19999999999999984,7.416198487095663,0.2,0.0,0.8000000000000002,9.955897661291894
0,23.0,5.0,4589803.0,1.0,3.0,9.695359714832659,0.16799999999999982,8.660254037844387,0.108,0.393,0.43900000000000017,9.97754715740173
0,23.0,5.0,7990163.0,1.0,3.0,7.54983443527075,0.2939999999999998,7.54983443527075,0.294,0.0,0.7060000000000002,9.342151924896308
0,23.0,5.0,7021433.0,1.0,3.0,8.602325267042627,0.22399999999999998,8.602325267042627,0.224,0.0,0.776,9.6056674151995
0,23.0,5.0,4249513.0,1.0,3.0,8.888194417315589,0.09699999999999975,8.602325267042627,0.1,0.1,0.8030000000000003,9.930924811335542
0,23.0,5.0,7013581.0,1.0,3.0,8.660254037844387,0.14199999999999968,8.660254037844387,0.142,0.0,0.8580000000000003,9.889612450107428
0,23.0,5.0,5528177.0,1.0,3.0,7.681145747868608,0.10799999999999976,7.681145747868608,0.108,0.0,0.8920000000000002,10.336818624701463
0,23.0,5.0,7612771.0,1.0,3.0,8.18535277187245,0.12499999999999989,8.18535277187245,0.125,0.0,0.8750000000000001,9.658376004205028
0,23.0,5.0,6499147.0,1.0,3.0,8.06225774829855,0.45399999999999985,7.745966692414834,0.224,0.224,0.3220000000000001,8.769920058623276
0,23.0,5.0,6036991.0,1.0,3.0,8.0,0.2599999999999998,8.0,0.26,0.0,0.7400000000000002,9.47397735360628
0,23.0,5.0,6024901.0,1.0,3.0,8.12403840463596,0.1639999999999997,8.12403840463596,0.164,0.0,0.8360000000000003,10.018880945866274
0,23.0,5.0,4498027.0,1.0,3.0,8.426149773176359,0.13399999999999967,8.426149773176359,0.134,0.0,0.8660000000000003,9.929372532780311
0,23.0,5.0,4887437.0,1.0,3.0,7.615773105863909,0.3599999999999999,7.615773105863909,0.36,0.0,0.6400000000000001,9.062681835948759
0,23.0,5.0,5309789.0,1.0,3.0,8.602325267042627,0.20999999999999974,8.602325267042627,0.116,0.0,0.7900000000000003,9.956374289837003
0,23.0,5.0,6073057.0,1.0,3.0,9.0,0.07999999999999974,8.426149773176359,0.099,0.099,0.8210000000000003,10.200802889350529
0,23.0,5.0,6725891.0,1.0,3.0,7.615773105863909,0.24899999999999978,7.615773105863909,0.249,0.0,0.7510000000000002,9.677427925256014
0,23.0,5.0,7869167.0,1.0,3.0,9.0,0.2979999999999998,9.0,0.298,0.0,0.7020000000000002,9.637955486737242
0,23.0,5.0,6406973.0,1.0,3.0,7.54983443527075,0.3019999999999998,7.54983443527075,0.302,0.0,0.6980000000000002,9.496574321300432
0,23.0,5.0,5782463.0,1.0,3.0,8.246211251235321,0.2529999999999999,8.06225774829855,0.112,0.112,0.6350000000000001,9.373832849569139
0,23.0,5.0,6316039.0,1.0,3.0,7.615773105863909,0.1719999999999997,7.615773105863909,0.172,0.0,0.8280000000000003,9.934869942789161
0,23.0,5.0,7352141.0,1.0,3.0,8.18535277187245,0.3659999999999999,8.18535277187245,0.366,0.0,0.6340000000000001,9.624835727242834
0,23.0,5.0,8166229.0,1.0,3.0,7.810249675906654,0.22299999999999986,7.810249675906654,0.223,0.0,0.7770000000000001,9.36269458316179
0,23.0,5.0,6476581.0,1.0,3.0,6.708203932499369,0.47899999999999987,6.708203932499369,0.479,0.0,0.5210000000000001,8.890265793780692
0,23.0,5.0,6747359.0,1.0,3.0,8.426149773176359,0.14399999999999968,8.426149773176359,0.144,0.0,0.8560000000000003,9.87578291930377
0,23.0,5.0,5454089.0,1.0,3.0,7.874007874011811,0.18899999999999972,7.874007874011811,0.189,0.0,0.8110000000000003,9.76754691106522
0,23.0,5.0,7002101.0,1.0,3.0,8.12403840463596,0.1349999999999999,8.12403840463596,0.135,0.0,0.8650000000000001,9.789347565955032
0,23.0,5.0,6940421.0,1.0,3.0,7.483314773547883,0.1629999999999997,7.483314773547883,0.163,0.0,0.8370000000000003,9.969453788248046
0,23.0,5.0,5212937.0,1.0,3.0,7.745966692414834,0.31599999999999984,7.745966692414834,0.316,0.0,0.6840000000000002,9.47066868399863
0,23.0,5.0,5307167.0,1.0,3.0,8.602325267042627,0.20999999999999974,8.602325267042627,0.116,0.0,0.7900000000000003,9.956374289837003
0,23.0,5.0,7279981.0,1.0,3.0,7.54983443527075,0.22899999999999976,7.54983443527075,0.229,0.0,0.7710000000000002,9.980268887993034
0,23.0,5.0,6453649.0,1.0,3.0,7.280109889280518,0.23599999999999977,7.280109889280518,0.236,0.0,0.7640000000000002,9.847690898713013
0,23.0,5.0,5506817.0,1.0,3.0,8.660254037844387,0.43100000000000005,8.602325267042627,0.035,0.035,0.5339999999999999,9.302120938813601
0,23.0,5.0,4576669.0,1.0,3.0,7.3484692283495345,0.5029999999999999,7.3484692283495345,0.503,0.0,0.4970000000000001,9.168196416466134
0,23.0,5.0,7939703.0,1.0,3.0,7.280109889280518,0.3769999999999999,7.280109889280518,0.377,0.0,0.6230000000000001,9.336025860263577
0,23.0,5.0,6368927.0,1.0,3.0,8.366600265340756,0.09399999999999975,8.306623862918075,0.121,0.121,0.7850000000000003,9.961372074795584
0,23.0,5.0,5696723.0,1.0,3.0,7.615773105863909,0.22099999999999975,7.615773105863909,0.221,0.0,0.7790000000000002,9.564941311596847
0,23.0,5.0,7272427.0,1.0,3.0,7.211102550927978,0.2629999999999998,7.211102550927978,0.263,0.0,0.7370000000000002,9.885666297753318
0,23.0,5.0,4581839.0,1.0,3.0,8.12403840463596,0.42899999999999994,8.12403840463596,0.429,0.0,0.5710000000000001,9.637017928584495
0,23.0,5.0,6442169.0,1.0,3.0,8.306623862918075,0.32699999999999985,8.306623862918075,0.327,0.0,0.6730000000000002,9.61870793491047
0,23.0,5.0,4449541.0,1.0,3.0,7.14142842854285,0.20999999999999974,7.14142842854285,0.21,0.0,0.7900000000000003,9.563424729823218
0,23.0,5.0,6640297.0,1.0,3.0,7.416198487095663,0.3939999999999998,7.416198487095663,0.394,0.0,0.6060000000000002,9.31403279852492
0,23.0,5.0,4252351.0,1.0,3.0,9.219544457292887,0.10799999999999987,8.306623862918075,0.145,0.145,0.7470000000000001,9.766292168079715
0,23.0,5.0,7402007.0,1.0,3.0,6.557438524302,0.589,6.557438524302,0.589,0.0,0.41100000000000003,7.887959712889824
0,23.0,5.0,5961919.0,1.0,3.0,8.888194417315589,0.121,8.888194417315589,0.121,0.0,0.879,9.820065473759897
0,23.0,5.0,5154997.0,1.0,3.0,8.306623862918075,0.5129999999999999,8.306623862918075,0.513,0.0,0.48700000000000015,9.146649165035456
0,23.0,5.0,7793207.0,1.0,3.0,7.681145747868608,0.24299999999999977,7.681145747868608,0.243,0.0,0.7570000000000002,9.607594847092816
0,23.0,5.0,6798203.0,1.0,3.0,8.18535277187245,0.44199999999999984,8.0,0.167,0.167,0.3910000000000001,8.951735810500127
0,24.0,5.0,10468529.0,1.0,3.0,8.48528137423857,0.20599999999999974,8.48528137423857,0.206,0.0,0.7940000000000003,9.847626150576167
0,24.0,5.0,16182497.0,1.0,3.0,7.54983443527075,0.22199999999999986,7.54983443527075,0.222,0.0,0.7780000000000001,9.605497004051015
0,24.0,5.0,10313519.0,1.0,3.0,8.06225774829855,0.4059999999999999,8.06225774829855,0.406,0.0,0.5940000000000001,9.27548389101887
0,24.0,5.0,9485563.0,1.0,3.0,7.937253933193772,0.22399999999999975,7.937253933193772,0.224,0.0,0.7760000000000002,9.941246751853427
0,24.0,5.0,10609681.0,1.0,3.0,8.774964387392123,0.34299999999999997,8.774964387392123,0.343,0.0,0.657,9.603870799974757
0,24.0,5.0,10685579.0,1.0,3.0,8.12403840463596,0.2509999999999999,8.12403840463596,0.251,0.0,0.7490000000000001,10.033028416500558
0,24.0,5.0,14414563.0,1.0,3.0,8.306623862918075,0.2899999999999998,8.306623862918075,0.29,0.0,0.7100000000000002,9.749601819058224
0,24.0,5.0,13751867.0,1.0,3.0,9.16515138991168,0.08199999999999985,8.660254037844387,0.166,0.328,0.5900000000000002,10.095711669367553
0,24.0,5.0,9617593.0,1.0,3.0,8.831760866327848,0.5409999999999999,8.06225774829855,0.078,0.078,0.381,9.222687542849313
0,24.0,5.0,13194371.0,1.0,3.0,7.745966692414834,0.44199999999999995,7.745966692414834,0.442,0.0,0.558,9.324215031728018
0,24.0,5.0,15334351.0,1.0,3.0,8.660254037844387,0.2989999999999998,8.660254037844387,0.299,0.0,0.7010000000000002,9.92406543774259
0,24.0,5.0,16196021.0,1.0,3.0,7.615773105863909,0.33899999999999986,7.615773105863909,0.339,0.0,0.6610000000000001,9.36010324821367
0,24.0,5.0,11555497.0,1.0,3.0,8.18535277187245,0.34299999999999986,8.18535277187245,0.343,0.0,0.6570000000000001,9.3106069419369
0,24.0,5.0,13406179.0,1.0,3.0,9.1104335791443,0.2529999999999999,8.366600265340756,0.169,0.169,0.5780000000000001,9.793909643453668
0,24.0,5.0,13502833.0,1.0,3.0,9.643650760992955,0.19599999999999995,8.602325267042627,0.187,0.38699999999999996,0.41700000000000015,9.730092630758715
0,24.0,5.0,9544369.0,1.0,3.0,9.055385138137417,0.08599999999999974,8.831760866327848,0.145,0.145,0.7690000000000002,10.100455837022748
0,24.0,5.0,11590121.0,1.0,3.0,7.0,0.2719999999999998,7.0,0.272,0.0,0.7280000000000002,9.486232183791975
0,24.0,5.0,15710041.0,1.0,3.0,9.1104335791443,0.31299999999999983,9.1104335791443,0.313,0.0,0.6870000000000002,9.901538711353044
0,24.0,5.0,10465687.0,1.0,3.0,8.48528137423857,0.20599999999999974,8.48528137423857,0.206,0.0,0.7940000000000003,9.847626150576167
0,24.0,5.0,14163889.0,1.0,3.0,8.18535277187245,0.21299999999999986,8.18535277187245,0.213,0.0,0.7870000000000001,9.856990625014099
0,24.0,5.0,10838287.0,1.0,3.0,8.12403840463596,0.19499999999999995,8.12403840463596,0.195,0.0,0.805,9.56566821475307
0,24.0,5.0,9076271.0,1.0,3.0,7.3484692283495345,0.24699999999999978,7.3484692283495345,0.247,0.0,0.7530000000000002,9.623096155950734
0,24.0,5.0,13860293.0,1.0,3.0,7.3484692283495345,0.2789999999999999,7.3484692283495345,0.279,0.0,0.7210000000000001,9.656960712550202
0,24.0,5.0,10397087.0,1.0,3.0,8.06225774829855,0.07099999999999984,8.06225774829855,0.071,0.0,0.9290000000000002,9.398305947903776
0,24.0,5.0,14922409.0,1.0,3.0,8.426149773176359,0.1509999999999998,8.426149773176359,0.151,0.0,0.8490000000000002,10.05809332019521
0,24.0,5.0,11660153.0,1.0,3.0,7.810249675906654,0.20499999999999974,7.810249675906654,0.205,0.0,0.7950000000000003,10.082665196676627
0,24.0,5.0,13776337.0,1.0,3.0,8.831760866327848,0.08899999999999963,8.831760866327848,0.089,0.0,0.9110000000000004,10.33104882335079
0,24.0,5.0,14764943.0,1.0,3.0,7.0710678118654755,0.47199999999999986,7.0710678118654755,0.472,0.0,0.5280000000000001,9.137443912433234
0,24.0,5.0,8845699.0,1.0,3.0,8.366600265340756,0.1259999999999999,8.06225774829855,0.215,0.215,0.6590000000000001,9.782848575130696
0,24.0,5.0,14102689.0,1.0,3.0,7.681145747868608,0.12699999999999978,7.681145747868608,0.127,0.0,0.8730000000000002,10.200239263593517
0,24.0,5.0,14693813.0,1.0,3.0,8.48528137423857,0.18499999999999983,8.48528137423857,0.185,0.0,0.8150000000000002,10.10651448733148
0,24.0,5.0,11754401.0,1.0,3.0,7.483314773547883,0.4899999999999999,7.483314773547883,0.49,0.0,0.5100000000000001,8.949854323815659
0,24.0,5.0,10179161.0,1.0,3.0,6.782329983125268,0.24599999999999977,6.782329983125268,0.246,0.0,0.7540000000000002,9.783692465280529
0,24.0,5.0,13678603.0,1.0,3.0,7.937253933193772,0.23299999999999987,7.937253933193772,0.233,0.0,0.7670000000000001,9.705708437677776
0,24.0,5.0,12414797.0,1.0,3.0,7.937253933193772,0.1559999999999997,7.937253933193772,0.156,0.0,0.8440000000000003,10.029581492792712
0,24.0,5.0,8448197.0,1.0,3.0,7.745966692414834,0.23399999999999976,7.745966692414834,0.234,0.0,0.7660000000000002,9.652396121318828
0,24.0,5.0,16694533.0,1.0,3.0,8.888194417315589,0.10699999999999965,8.888194417315589,0.107,0.0,0.8930000000000003,10.235117733069062
0,24.0,5.0,8771723.0,1.0,3.0,9.1104335791443,0.16200000000000003,8.831760866327848,0.141,0.27,0.568,9.992243129649037
0,24.0,5.0,12222547.0,1.0,3.0,7.211102550927978,0.2489999999999999,7.211102550927978,0.249,0.0,0.7510000000000001,9.868860505420756
0,24.0,5.0,15229259.0,1.0,3.0,7.681145747868608,0.2729999999999998,7.681145747868608,0.273,0.0,0.7270000000000002,9.538345546950831
0,24.0,5.0,10270657.0,1.0,3.0,8.366600265340756,0.475,8.366600265340756,0.475,0.0,0.525,9.325706403176257
0,24.0,5.0,13739659.0,1.0,3.0,8.888194417315589,0.18999999999999984,8.246211251235321,0.117,0.117,0.6930000000000002,10.15460729863905
0,24.0,5.0,8789597.0,1.0,3.0,8.602325267042627,0.1519999999999999,8.602325267042627,0.152,0.0,0.8480000000000001,9.699901140686567
0,24.0,5.0,15987523.0,1.0,3.0,7.483314773547883,0.2729999999999998,7.483314773547883,0.273,0.0,0.7270000000000002,9.770154913285905
0,24.0,5.0,8419987.0,1.0,3.0,8.306623862918075,0.1629999999999997,8.306623862918075,0.163,0.0,0.8370000000000003,9.946553195814767
0,24.0,5.0,10535137.0,1.0,3.0,7.483314773547883,0.31399999999999983,7.483314773547883,0.314,0.0,0.6860000000000002,9.832307597431617
0,24.0,5.0,12115463.0,1.0,3.0,8.831760866327848,0.11199999999999988,8.660254037844387,0.237,0.237,0.6510000000000001,9.729904828842903
0,24.0,5.0,16135943.0,1.0,3.0,7.810249675906654,0.2539999999999998,7.810249675906654,0.254,0.0,0.7460000000000002,9.698568394818569
0,24.0,5.0,9212977.0,1.0,3.0,7.416198487095663,0.17599999999999993,7.416198487095663,0.176,0.0,0.8240000000000001,9.765767552494472
0,24.0,5.0,10257077.0,1.0,3.0,8.717797887081348,0.22299999999999986,8.717797887081348,0.223,0.0,0.7770000000000001,9.789183252118479
0,25.0,5.0,19960079.0,1.0,3.0,8.306623862918075,0.19599999999999995,8.18535277187245,0.24,0.24,0.5640000000000001,9.717502558321993
0,25.0,5.0,17767429.0,1.0,3.0,8.0,0.4179999999999998,8.0,0.261,0.0,0.5820000000000002,9.27054720039075
0,25.0,5.0,22971577.0,1.0,3.0,9.16515138991168,0.2610000000000001,9.16515138991168,0.261,0.0,0.7389999999999999,9.985225329603917
0,25.0,5.0,25786043.0,1.0,3.0,8.0,0.5179999999999999,8.0,0.518,0.0,0.4820000000000001,9.455199688289564
0,25.0,5.0,28105111.0,1.0,3.0,9.746794344808963,0.09999999999999987,9.219544457292887,0.149,0.318,0.5820000000000002,10.42783599891223
0,25.0,5.0,16887883.0,1.0,3.0,8.660254037844387,0.1479999999999999,8.54400374531753,0.293,0.293,0.559,9.421408366467341
0,25.0,5.0,29733191.0,1.0,3.0,9.486832980505138,0.07499999999999973,9.1104335791443,0.104,0.104,0.8210000000000003,10.316226413557876
0,25.0,5.0,21323521.0,1.0,3.0,8.426149773176359,0.5819999999999999,8.366600265340756,0.073,0.073,0.3450000000000001,9.47265855181443
0,25.0,5.0,31146221.0,1.0,3.0,7.874007874011811,0.18799999999999972,7.874007874011811,0.188,0.0,0.8120000000000003,9.981462079967029
0,25.0,5.0,22677869.0,1.0,3.0,7.681145747868608,0.06899999999999973,7.681145747868608,0.069,0.0,0.9310000000000003,11.051550856828877
0,25.0,5.0,20644123.0,1.0,3.0,8.06225774829855,0.4039999999999999,8.06225774829855,0.404,0.0,0.5960000000000001,9.554746860639979
0,25.0,5.0,27189571.0,1.0,3.0,7.937253933193772,0.2699999999999998,7.937253933193772,0.27,0.0,0.7300000000000002,10.126721911195727
0,25.0,5.0,23119267.0,1.0,3.0,8.12403840463596,0.45599999999999996,8.12403840463596,0.456,0.0,0.544,8.56528313822937
0,25.0,5.0,33421963.0,1.0,3.0,9.797958971132712,0.07399999999999984,9.433981132056603,0.115,0.35,0.5760000000000002,10.454483526100661
0,25.0,5.0,28446163.0,1.0,3.0,7.3484692283495345,0.3759999999999998,7.3484692283495345,0.376,0.0,0.6240000000000002,9.873080605846889
0,25.0,5.0,21448159.0,1.0,3.0,8.426149773176359,0.19099999999999973,8.426149773176359,0.191,0.0,0.8090000000000003,10.213414044114256
0,25.0,5.0,18793213.0,1.0,3.0,8.12403840463596,0.3959999999999999,8.12403840463596,0.396,0.0,0.6040000000000001,9.48781052807494
0,25.0,5.0,27502523.0,1.0,3.0,9.327379053088816,0.20099999999999985,8.831760866327848,0.082,0.082,0.7170000000000002,10.357161787619264
0,25.0,5.0,22168103.0,1.0,3.0,7.211102550927978,0.2649999999999999,7.211102550927978,0.265,0.0,0.7350000000000001,9.885588952618788
0,25.0,5.0,17214601.0,1.0,3.0,8.12403840463596,0.693,8.12403840463596,0.693,0.0,0.30700000000000005,8.976495994689552
0,25.0,5.0,20988683.0,1.0,3.0,9.0,0.19199999999999984,9.0,0.192,0.0,0.8080000000000002,9.754193032957645
0,25.0,5.0,19011217.0,1.0,3.0,9.16515138991168,0.07299999999999995,8.306623862918075,0.177,0.33199999999999996,0.5950000000000001,10.289705905663556
0,25.0,5.0,20626643.0,1.0,3.0,8.48528137423857,0.3729999999999999,8.306623862918075,0.244,0.244,0.3830000000000001,9.542521144094819
0,25.0,5.0,28978679.0,1.0,3.0,7.483314773547883,0.19899999999999984,7.483314773547883,0.199,0.0,0.8010000000000002,10.51509681416446
0,25.0,5.0,17552533.0,1.0,3.0,9.219544457292887,0.11999999999999977,9.055385138137417,0.135,0.135,0.7450000000000002,10.28429212005992
0,25.0,5.0,29030153.0,1.0,3.0,7.211102550927978,0.4389999999999997,7.211102550927978,0.439,0.0,0.5610000000000003,9.800530167592248
0,25.0,5.0,22469861.0,1.0,3.0,9.1104335791443,0.20599999999999996,8.774964387392123,0.246,0.246,0.548,10.029673818684243
0,25.0,5.0,20145709.0,1.0,3.0,8.12403840463596,0.21499999999999975,8.12403840463596,0.215,0.0,0.7850000000000003,10.22131038738067
0,25.0,5.0,18072701.0,1.0,3.0,7.937253933193772,0.35599999999999987,7.937253933193772,0.356,0.0,0.6440000000000001,9.846054275950785
0,25.0,5.0,31851901.0,1.0,3.0,8.12403840463596,0.2639999999999998,8.12403840463596,0.264,0.0,0.7360000000000002,9.989810559296439
0,25.0,5.0,17811823.0,1.0,3.0,7.745966692414834,0.1469999999999998,7.745966692414834,0.147,0.0,0.8530000000000002,9.604262997304449
0,25.0,5.0,28886353.0,1.0,3.0,8.48528137423857,0.355,8.48528137423857,0.355,0.0,0.645,9.772293579550372
0,25.0,5.0,26285143.0,1.0,3.0,8.602325267042627,0.1769999999999997,8.602325267042627,0.177,0.0,0.8230000000000003,10.068362283758933
0,25.0,5.0,22585289.0,1.0,3.0,8.660254037844387,0.1269999999999999,8.18535277187245,0.209,0.209,0.6640000000000001,9.846027316897159
0,25.0,5.0,22819651.0,1.0,3.0,7.874007874011811,0.14199999999999968,7.874007874011811,0.142,0.0,0.8580000000000003,10.222543309002663
0,25.0,5.0,27115201.0,1.0,3.0,8.426149773176359,0.11199999999999977,8.0,0.269,0.269,0.6190000000000002,10.304645589950255
0,25.0,5.0,18770183.0,1.0,3.0,10.295630140987,0.33799999999999997,8.306623862918075,0.258,0.5740000000000001,0.08800000000000001,9.774257857064294
0,25.0,5.0,28507267.0,1.0,3.0,7.3484692283495345,0.20999999999999985,7.3484692283495345,0.21,0.0,0.7900000000000001,10.35474274102268
0,25.0,5.0,27887113.0,1.0,3.0,8.12403840463596,0.2869999999999998,8.12403840463596,0.287,0.0,0.7130000000000002,9.526987423404597
0,25.0,5.0,24310837.0,1.0,3.0,8.366600265340756,0.11599999999999966,8.366600265340756,0.116,0.0,0.8840000000000003,10.317490940195384
0,25.0,5.0,29546581.0,1.0,3.0,7.681145747868608,0.718,7.681145747868608,0.718,0.0,0.2820000000000001,8.567841199802842
0,25.0,5.0,30390091.0,1.0,3.0,8.366600265340756,0.34399999999999986,8.366600265340756,0.344,0.0,0.6560000000000001,9.664037291340009
0,25.0,5.0,20303719.0,1.0,3.0,7.0710678118654755,0.33999999999999986,7.0710678118654755,0.34,0.0,0.6600000000000001,9.573037650818783
0,25.0,5.0,31438609.0,1.0,3.0,9.219544457292887,0.21699999999999975,9.219544457292887,0.123,0.0,0.7830000000000003,10.374591550770546
0,25.0,5.0,23696471.0,1.0,3.0,8.12403840463596,0.2649999999999998,8.12403840463596,0.265,0.0,0.7350000000000002,9.82637797243216
0,25.0,5.0,31695227.0,1.0,3.0,7.874007874011811,0.344,7.874007874011811,0.344,0.0,0.656,8.649657572530845
0,25.0,5.0,27878009.0,1.0,3.0,8.18535277187245,0.2849999999999998,8.18535277187245,0.285,0.0,0.7150000000000002,9.700906743140123
0,25.0,5.0,21432701.0,1.0,3.0,8.12403840463596,0.2589999999999998,8.12403840463596,0.259,0.0,0.7410000000000002,10.180980872027176
0,25.0,5.0,19639289.0,1.0,3.0,9.695359714832659,0.07099999999999995,9.219544457292887,0.232,0.38,0.549,10.314665519613278
0,25.0,5.0,28621193.0,1.0,3.0,8.831760866327848,0.14399999999999968,8.831760866327848,0.144,0.0,0.8560000000000003,10.454033166748287
0,26.0,6.0,65769103.0,1.0,3.0,9.591663046625438,0.05999999999999961,8.888194417315589,0.14,0.14,0.8000000000000004,10.689479312785155
0,26.0,5.0,50229523.0,1.0,3.0,8.831760866327848,0.1559999999999997,8.831760866327848,0.156,0.0,0.8440000000000003,10.502241436496245
0,26.0,5.0,40271713.0,1.0,3.0,8.717797887081348,0.14500000000000002,8.717797887081348,0.145,0.0,0.855,10.08321855163637
0,26.0,5.0,46164589.0,1.0,3.0,8.12403840463596,0.3589999999999999,8.12403840463596,0.359,0.0,0.6410000000000001,9.554352117954831
0,26.0,5.0,45116537.0,1.0,3.0,8.54400374531753,0.506,8.54400374531753,0.506,0.0,0.494,9.813894955402406
0,26.0,5.0,44021699.0,1.0,3.0,9.219544457292887,0.16899999999999982,9.219544457292887,0.169,0.0,0.8310000000000002,10.539083628218497
0,26.0,5.0,33976531.0,1.0,3.0,8.426149773176359,0.2529999999999999,8.426149773176359,0.253,0.0,0.7470000000000001,9.894109074406057
0,26.0,5.0,34706759.0,1.0,3.0,8.717797887081348,0.15399999999999991,8.717797887081348,0.154,0.0,0.8460000000000001,9.759930139316342
0,26.0,5.0,40691701.0,1.0,3.0,7.0710678118654755,0.45699999999999985,7.0710678118654755,0.457,0.0,0.5430000000000001,9.457744722447055
0,26.0,5.0,48145793.0,1.0,3.0,9.327379053088816,0.16299999999999992,9.0,0.208,0.208,0.6290000000000001,10.158800381647115
0,26.0,5.0,47675423.0,1.0,3.0,9.055385138137417,0.12699999999999978,9.055385138137417,0.127,0.0,0.8730000000000002,10.474233506724275
0,26.0,5.0,57368867.0,1.0,3.0,9.38083151964686,0.3589999999999999,9.38083151964686,0.359,0.0,0.6410000000000001,10.171633202471835
0,26.0,5.0,33941101.0,1.0,3.0,8.602325267042627,0.22099999999999986,8.426149773176359,0.466,0.466,0.31300000000000006,9.145350211303622
0,26.0,5.0,46298039.0,1.0,3.0,8.660254037844387,0.1479999999999998,8.366600265340756,0.165,0.165,0.6870000000000002,10.187775158361376
0,26.0,5.0,56729657.0,1.0,3.0,8.48528137423857,0.5989999999999999,8.48528137423857,0.599,0.0,0.40100000000000013,9.554349214879784
0,26.0,6.0,61516667.0,1.0,3.0,9.695359714832659,0.07199999999999973,9.1104335791443,0.048,0.128,0.8000000000000003,11.117778788347941
0,26.0,5.0,47439323.0,1.0,3.0,8.12403840463596,0.33599999999999985,8.12403840463596,0.336,0.0,0.6640000000000001,9.838266496841808
0,26.0,5.0,44854897.0,1.0,3.0,8.12403840463596,0.2539999999999998,8.12403840463596,0.254,0.0,0.7460000000000002,10.37847389097633
0,26.0,6.0,63947243.0,1.0,3.0,8.48528137423857,0.11799999999999966,8.48528137423857,0.118,0.0,0.8820000000000003,11.959959687851176
0,26.0,5.0,47689423.0,1.0,3.0,9.055385138137417,0.12699999999999978,9.055385138137417,0.127,0.0,0.8730000000000002,10.474233506724275
0,26.0,5.0,51402853.0,1.0,3.0,9.695359714832659,0.08699999999999986,9.327379053088816,0.157,0.29500000000000004,0.6180000000000001,10.328445443794964
0,26.0,5.0,52575569.0,1.0,3.0,9.0,0.10599999999999965,9.0,0.106,0.0,0.8940000000000003,10.525253032208706
