,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,43.0,8.0,5187708110129.0,1.0,1.5,10.862780491200215,0.06899999999999973,10.862780491200215,0.069,0.0,0.9310000000000003,11.47786371798888
0,44.0,8.0,12373791433867.0,1.0,1.5,11.090536506409418,0.07799999999999963,11.0,0.18,0.243,0.6790000000000004,11.628974273173
0,44.0,8.0,17217971256209.0,1.0,1.5,11.135528725660043,0.09999999999999953,11.135528725660043,0.1,0.0,0.9000000000000005,11.65248413389523
0,44.0,8.0,13165506671519.0,1.0,1.5,11.090536506409418,0.10499999999999943,11.090536506409418,0.105,0.0,0.8950000000000006,11.795116927028998
0,44.0,8.0,14708013210887.0,1.0,1.5,11.090536506409418,0.0669999999999994,11.090536506409418,0.067,0.0,0.9330000000000006,11.708753639486476
0,44.0,8.0,16492736774347.0,1.0,1.5,11.445523142259598,0.10299999999999965,11.180339887498949,0.032,0.23099999999999998,0.6660000000000004,11.667777466305832
0,45.0,8.0,26920615875371.0,1.0,1.5,11.532562594670797,0.1529999999999999,11.313708498984761,0.052,0.254,0.5930000000000001,11.69331829314389
0,45.0,8.0,24534547510327.0,1.0,1.5,11.269427669584644,0.1859999999999996,11.269427669584644,0.186,0.0,0.8140000000000004,11.974865493801381
0,45.0,8.0,33065771734033.0,1.0,1.5,11.489125293076057,0.005999999999999339,11.445523142259598,0.012,0.012,0.9820000000000007,12.242897037692737
0,45.0,8.0,31528841874223.0,1.0,1.5,11.40175425099138,0.6129999999999998,11.40175425099138,0.61,0.0,0.3870000000000002,11.666408881068469
0,45.0,8.0,33816198379267.0,1.0,1.5,11.575836902790225,0.1699999999999996,11.445523142259598,0.042,0.148,0.6820000000000004,11.995739751913716
0,46.0,8.0,56001296082353.0,1.0,1.5,11.61895003862225,0.10899999999999943,11.61895003862225,0.109,0.0,0.8910000000000006,12.556891401826332
0,46.0,8.0,45663598307851.0,1.0,1.5,11.575836902790225,0.1679999999999997,11.575836902790225,0.092,0.0,0.8320000000000003,11.98691829871487
0,46.0,8.0,41473939548857.0,1.0,1.5,11.489125293076057,0.15499999999999958,11.445523142259598,0.036,0.036,0.8090000000000004,11.864101082233283
0,46.0,8.0,59508030850571.0,1.0,1.5,11.445523142259598,0.14799999999999947,11.445523142259598,0.148,0.0,0.8520000000000005,12.323075999916583
0,46.0,8.0,61726447835057.0,1.0,1.5,11.489125293076057,0.06099999999999939,11.489125293076057,0.061,0.0,0.9390000000000006,12.292547671508782
0,47.0,8.0,82827551528273.0,1.0,1.5,11.916375287812984,0.2539999999999998,11.74734012447073,0.029,0.08,0.6660000000000003,12.076344186300023
0,47.0,8.0,104945103570589.0,1.0,1.5,11.74734012447073,0.029999999999999916,11.74734012447073,0.03,0.0,0.9700000000000001,12.053022440884476
0,47.0,8.0,102617571087727.0,1.0,1.5,11.661903789690601,0.1709999999999996,11.661903789690601,0.171,0.0,0.8290000000000004,12.23361106844057
0,47.0,8.0,110263257609991.0,1.0,1.5,11.704699910719626,0.08099999999999963,11.704699910719626,0.081,0.0,0.9190000000000004,12.236678411112175
0,47.0,8.0,137757619604197.0,1.0,1.5,12.12435565298214,0.053999999999999826,11.74734012447073,0.065,0.27499999999999997,0.6710000000000003,12.398767593034606
0,48.0,9.0,261168276635647.0,1.0,1.5,10.488088481701515,0.10099999999999942,10.488088481701515,0.101,0.0,0.8990000000000006,11.663712752007408
0,48.0,9.0,215329226080273.0,1.0,1.5,10.583005244258363,0.09699999999999942,10.583005244258363,0.097,0.0,0.9030000000000006,11.348641623290074
0,48.0,9.0,242961033998327.0,1.0,1.5,10.63014581273465,0.6079999999999999,10.63014581273465,0.599,0.0,0.3920000000000001,10.8795572417953
0,48.0,9.0,248478286398761.0,1.0,1.5,10.488088481701515,0.02999999999999925,10.488088481701515,0.03,0.0,0.9700000000000008,11.624374477817247
0,48.0,8.0,166289885773889.0,1.0,1.5,11.958260743101398,0.19199999999999973,11.958260743101398,0.192,0.0,0.8080000000000003,12.24135765530297
0,49.0,9.0,456934220554717.0,1.0,1.5,10.908712114635714,0.12199999999999966,10.723805294763608,0.067,0.067,0.8110000000000004,11.397959799700537
0,49.0,9.0,285466208702359.0,1.0,1.5,10.862780491200215,0.05399999999999927,10.770329614269007,0.031,0.031,0.9150000000000007,11.572819024790153
0,49.0,9.0,546327226115959.0,1.0,1.5,10.770329614269007,0.0479999999999996,10.770329614269007,0.048,0.0,0.9520000000000004,11.601077298256497
0,49.0,9.0,384080283402293.0,1.0,1.5,10.770329614269007,0.25499999999999967,10.770329614269007,0.203,0.0,0.7450000000000003,11.354936561523221
0,49.0,9.0,289438939287313.0,1.0,1.5,10.862780491200215,0.05399999999999927,10.770329614269007,0.031,0.031,0.9150000000000007,11.572819024790153
0,50.0,9.0,622339493193421.0,1.0,1.5,10.770329614269007,0.26099999999999957,10.770329614269007,0.261,0.0,0.7390000000000004,11.379568377280242
0,50.0,9.0,748517585885261.0,1.0,1.5,10.908712114635714,0.01999999999999924,10.908712114635714,0.02,0.0,0.9800000000000008,11.943888423472728
0,50.0,9.0,715405184019271.0,1.0,1.5,11.045361017187261,0.036999999999999256,10.954451150103322,0.021,0.021,0.9420000000000007,11.963053257658084
0,50.0,9.0,1049740205732003.0,1.0,1.5,11.135528725660043,0.10699999999999976,11.045361017187261,0.066,0.217,0.6760000000000003,11.697706826274835
0,50.0,9.0,572625488890633.0,1.0,1.5,10.770329614269007,0.035999999999999366,10.770329614269007,0.036,0.0,0.9640000000000006,11.704758820246061
