,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2],Pre-training Bit-length
0,118.0,17.0,296029250857164521588833084876217207,1.0,3.0,32.817678162843876,0.005800000000040217,32.63433774416144,0.0015,0.0366,0.9575999999999598,34.41407153767375,50.0
0,118.0,17.0,184922324730185035337230790627614351,1.0,3.0,32.41913015489465,0.011600000000041577,32.41913015489465,0.0116,0.0,0.9883999999999584,34.333378114938725,50.0
0,118.0,17.0,288413347143370146709144514325961633,1.0,3.0,32.93933818400121,0.024400000000044497,32.63433774416144,0.0517,0.0673,0.9082999999999555,34.453821624128224,50.0
0,118.0,17.0,317756857734420870804482114550043763,1.0,3.0,32.863353450309965,0.022100000000036202,32.78719262151,0.0234,0.0336,0.9442999999999638,34.07909270149286,50.0
0,118.0,17.0,238237317632774883697686198755108311,1.0,3.0,32.61901286060018,0.0034000000000454778,32.61901286060018,0.0034,0.0,0.9965999999999545,34.060885548072875,50.0
0,118.0,17.0,317890594847165966631525800786588681,1.0,3.0,33.015148038438355,0.010200000000048504,32.71085446759225,0.0089,0.053099999999999994,0.9366999999999515,34.083431543512546,50.0
0,118.0,17.0,208703783766723187515407286246309467,1.0,3.0,32.77193921634788,0.008900000000036545,32.58834147360065,0.0102,0.015600000000000001,0.9754999999999635,33.8435635986524,50.0
0,118.0,17.0,305174993146247867695777083178786093,1.0,3.0,32.802438933713454,0.004600000000037019,32.77193921634788,0.0022,0.0022,0.993199999999963,34.14176256718102,50.0
0,118.0,17.0,307069538846279351627412086887481653,1.0,3.0,32.66496594212215,0.009200000000054276,32.66496594212215,0.0092,0.0,0.9907999999999457,34.07925030096094,50.0
0,118.0,17.0,246711532649423694879323844634774811,1.0,3.0,32.64965543462902,0.039100000000033885,32.51153641401772,0.0036,0.0036,0.9572999999999661,33.970929483283854,50.0
0,118.0,17.0,199165920571700277456756799286261779,1.0,3.0,32.48076353782343,0.022300000000044173,32.48076353782343,0.0223,0.0,0.9776999999999558,34.13762785488375,50.0
0,118.0,17.0,244823008828642465862392329836028989,1.0,3.0,32.49615361854384,0.005100000000042071,32.49615361854384,0.0051,0.0,0.9948999999999579,34.02793663273006,50.0
0,118.0,17.0,203541939092554029112148345061233153,1.0,3.0,32.66496594212215,0.006100000000035077,32.66496594212215,0.0061,0.0,0.9938999999999649,33.93608824606302,50.0
0,118.0,17.0,179788497760780167774566025415363753,1.0,3.0,32.49615361854384,0.00340000000004137,32.49615361854384,0.0034,0.0,0.9965999999999586,33.946710134915165,50.0
0,118.0,17.0,262039459647591770889472718339213279,1.0,3.0,32.802438933713454,0.0018000000000338856,32.63433774416144,0.0042,0.024999999999999998,0.9731999999999661,33.92970834818737,50.0
0,118.0,17.0,205701040975605312295305553223848757,1.0,3.0,32.64965543462902,0.00440000000005436,32.58834147360065,0.0018,0.0074,0.9881999999999457,33.99766456435613,50.0
0,118.0,17.0,263850595640881971184683430592724509,1.0,3.0,32.57299494980466,0.023600000000035704,32.57299494980466,0.0236,0.0,0.9763999999999643,34.010930927955044,50.0
0,118.0,17.0,326472686307065252727667013427539489,1.0,3.0,32.71085446759225,0.17200000000003457,32.57299494980466,0.0121,0.0121,0.8158999999999654,34.33237163195054,50.0
0,118.0,17.0,217287437856481581602253620939353363,1.0,3.0,32.66496594212215,0.004500000000036919,32.526911934581186,0.0026,0.0026,0.992899999999963,34.06423241808967,50.0
0,118.0,17.0,320762385373380943932534763968707939,1.0,3.0,32.863353450309965,0.016600000000046133,32.863353450309965,0.0112,0.0,0.9833999999999539,35.14740012199061,50.0
0,118.0,17.0,231071491269619366104964064744115931,1.0,3.0,32.72613634390714,0.09800000000003906,32.72613634390714,0.098,0.0,0.9019999999999609,34.303895602489945,50.0
0,118.0,17.0,294774644259172237187735607990248923,1.0,3.0,32.69556544854363,0.07080000000004039,32.63433774416144,0.0007,0.0007,0.9284999999999596,34.57376532368495,50.0
0,118.0,17.0,180508539122636333974189590294948011,1.0,3.0,32.60368077380221,0.002200000000041058,32.58834147360065,0.0029,0.0029,0.9948999999999589,34.07284226106686,50.0
0,118.0,17.0,325943939681854144221024742097067749,1.0,3.0,32.89376840679705,0.04700000000003546,32.63433774416144,0.004,0.02,0.9329999999999645,34.1006757510793,50.0
0,118.0,17.0,168546554217673940723481257258643679,1.0,3.0,32.46536616149585,0.022300000000047615,32.46536616149585,0.0223,0.0,0.9776999999999524,33.89303489765841,50.0
0,118.0,17.0,278220245507500143140823128664747817,1.0,3.0,32.90896534380867,0.03780000000004813,32.78719262151,0.0005,0.0215,0.9406999999999519,34.78579649361104,50.0
0,118.0,17.0,220986391484398491823773741616332503,1.0,3.0,32.90896534380867,0.006700000000042894,32.817678162843876,0.0019,0.0325,0.9607999999999571,34.26829529485666,50.0
0,118.0,17.0,176460220867485147170858901788525833,1.0,3.0,32.526911934581186,0.0007000000000391138,32.49615361854384,0.0066,0.0066,0.9926999999999608,33.98908868246449,50.0
0,118.0,17.0,279190295476992921015444640290995299,1.0,3.0,32.72613634390714,0.0333000000000343,32.58834147360065,0.006,0.006,0.9606999999999657,34.11058667402014,50.0
