,Bit-length,Lattice Dimension,N,l,c,|b_op - t|^2,P(b_op),|v_best - t|^2,P(v_best),P(|v_new - t|^2 < |b_op - t|^2),P(|v_new - t|^2 > |b_op - t|^2),E[|v_new - t|^2]
0,38.0,7.0,260008794379.0,1.0,3.0,11.958260743101398,0.12899999999999967,11.958260743101398,0.129,0.0,0.8710000000000003,13.077818670197598
0,38.0,7.0,198480235111.0,1.0,3.0,11.916375287812984,0.056999999999999384,11.916375287812984,0.057,0.0,0.9430000000000006,13.672544639132234
0,38.0,7.0,213719557141.0,1.0,3.0,11.74734012447073,0.09699999999999964,11.74734012447073,0.097,0.0,0.9030000000000004,13.544851524971243
0,38.0,7.0,259623004573.0,1.0,3.0,12.12435565298214,0.044999999999999596,12.12435565298214,0.045,0.0,0.9550000000000004,13.421205176752107
0,38.0,7.0,218198776673.0,1.0,3.0,12.409673645990857,0.07999999999999963,11.789826122551595,0.093,0.192,0.7280000000000003,13.129364888805686
0,38.0,7.0,250487105879.0,1.0,3.0,12.489995996796797,0.10199999999999965,12.36931687685298,0.051,0.066,0.8320000000000004,13.597944922495662
0,38.0,7.0,146256081421.0,1.0,3.0,12.288205727444508,0.07899999999999963,11.832159566199232,0.043,0.139,0.7820000000000004,13.2581160623033
0,38.0,7.0,181680842689.0,1.0,3.0,11.489125293076057,0.3629999999999999,11.489125293076057,0.363,0.0,0.6370000000000001,12.346837841639328
0,38.0,7.0,148613127379.0,1.0,3.0,11.874342087037917,0.0529999999999996,11.874342087037917,0.053,0.0,0.9470000000000004,12.895119888746123
0,38.0,7.0,188174403497.0,1.0,3.0,11.61895003862225,0.46799999999999986,11.61895003862225,0.468,0.0,0.5320000000000001,12.45018206533889
0,38.0,7.0,206226696989.0,1.0,3.0,11.61895003862225,0.0689999999999994,11.61895003862225,0.069,0.0,0.9310000000000006,13.420778632368462
0,38.0,7.0,271957505693.0,1.0,3.0,12.649110640673518,0.033999999999999475,11.61895003862225,0.031,0.134,0.8320000000000005,13.564050133478693
0,38.0,7.0,185848121933.0,1.0,3.0,12.0,0.009999999999999676,12.0,0.01,0.0,0.9900000000000003,13.541490278164312
0,38.0,7.0,189553044379.0,1.0,3.0,11.958260743101398,0.06099999999999939,11.958260743101398,0.061,0.0,0.9390000000000006,13.695334776572746
0,38.0,7.0,205984425707.0,1.0,3.0,12.206555615733702,0.04099999999999937,11.575836902790225,0.056,0.056,0.9030000000000006,13.437143706075311
0,38.0,7.0,147584675681.0,1.0,3.0,11.832159566199232,0.09799999999999975,11.789826122551595,0.099,0.099,0.8030000000000003,12.856750420963522
0,38.0,7.0,240644782043.0,1.0,3.0,11.874342087037917,0.3599999999999999,11.874342087037917,0.36,0.0,0.6400000000000001,13.00467130183735
0,38.0,7.0,211793200651.0,1.0,3.0,11.61895003862225,0.11399999999999944,11.61895003862225,0.114,0.0,0.8860000000000006,13.36707103652139
0,38.0,7.0,170855909443.0,1.0,3.0,12.083045973594572,0.07099999999999973,12.083045973594572,0.071,0.0,0.9290000000000003,13.073004838688933
0,38.0,7.0,151133583833.0,1.0,3.0,11.916375287812984,0.025999999999999468,11.916375287812984,0.026,0.0,0.9740000000000005,13.509425576260506
0,38.0,7.0,173574961577.0,1.0,3.0,11.61895003862225,0.09999999999999964,11.61895003862225,0.1,0.0,0.9000000000000004,13.38488740711637
0,38.0,7.0,167211692801.0,1.0,3.0,11.874342087037917,0.06799999999999973,11.874342087037917,0.068,0.0,0.9320000000000003,13.217082889107072
0,38.0,7.0,187288395383.0,1.0,3.0,11.74734012447073,0.11299999999999966,11.74734012447073,0.113,0.0,0.8870000000000003,12.933622959440799
0,38.0,7.0,170478239083.0,1.0,3.0,12.12435565298214,0.0609999999999995,12.083045973594572,0.04,0.04,0.8990000000000005,14.074089736906
0,38.0,7.0,217384465703.0,1.0,3.0,11.74734012447073,0.2579999999999998,11.74734012447073,0.258,0.0,0.7420000000000002,12.969305632700472
0,38.0,7.0,243373908803.0,1.0,3.0,11.958260743101398,0.09399999999999964,11.958260743101398,0.094,0.0,0.9060000000000004,13.175870120160194
0,38.0,7.0,198737243333.0,1.0,3.0,12.083045973594572,0.032999999999999585,11.832159566199232,0.101,0.101,0.8660000000000004,13.420564932429071
0,38.0,7.0,163758008231.0,1.0,3.0,12.165525060596439,0.05099999999999949,11.832159566199232,0.061,0.137,0.8120000000000005,13.23053858283876
0,38.0,7.0,182558502283.0,1.0,3.0,11.532562594670797,0.056999999999999384,11.532562594670797,0.057,0.0,0.9430000000000006,13.430350989469892
0,38.0,7.0,235233320503.0,1.0,3.0,11.357816691600547,0.10699999999999943,11.357816691600547,0.107,0.0,0.8930000000000006,13.566144539064135
0,38.0,7.0,191934159877.0,1.0,3.0,11.916375287812984,0.044999999999999374,11.916375287812984,0.045,0.0,0.9550000000000006,13.511535645143283
0,38.0,7.0,253616034241.0,1.0,3.0,11.74734012447073,0.09799999999999975,11.74734012447073,0.098,0.0,0.9020000000000002,13.309312344115312
0,39.0,7.0,463320464597.0,1.0,3.0,12.12435565298214,0.11199999999999966,12.12435565298214,0.112,0.0,0.8880000000000003,13.493574971301145
0,39.0,7.0,295038553883.0,1.0,3.0,11.61895003862225,0.1899999999999996,11.61895003862225,0.19,0.0,0.8100000000000004,13.232013738871139
0,39.0,7.0,313451633569.0,1.0,3.0,11.74734012447073,0.07799999999999963,11.74734012447073,0.078,0.0,0.9220000000000004,13.565282363997555
0,39.0,7.0,399203487407.0,1.0,3.0,12.24744871391589,0.07499999999999962,12.24744871391589,0.075,0.0,0.9250000000000004,13.528201619041017
0,39.0,7.0,434564823079.0,1.0,3.0,12.36931687685298,0.17899999999999983,12.12435565298214,0.186,0.186,0.6350000000000002,13.104500957255059
0,39.0,7.0,467150346841.0,1.0,3.0,12.206555615733702,0.22399999999999975,12.206555615733702,0.224,0.0,0.7760000000000002,13.047777593424291
0,39.0,7.0,286491140249.0,1.0,3.0,12.68857754044952,0.09499999999999975,12.041594578792296,0.074,0.32399999999999995,0.5810000000000003,13.711821231291674
0,39.0,7.0,421819312897.0,1.0,3.0,11.661903789690601,0.06399999999999961,11.661903789690601,0.064,0.0,0.9360000000000004,13.927946067366445
0,39.0,7.0,483889040053.0,1.0,3.0,12.12435565298214,0.08599999999999952,11.958260743101398,0.098,0.098,0.8160000000000005,13.755849109293852
0,39.0,7.0,318254932253.0,1.0,3.0,11.832159566199232,0.09899999999999953,11.832159566199232,0.099,0.0,0.9010000000000005,13.378448790438426
0,39.0,7.0,314106005869.0,1.0,3.0,12.288205727444508,0.03999999999999937,11.916375287812984,0.066,0.066,0.8940000000000006,13.707002541381446
0,39.0,7.0,474825299723.0,1.0,3.0,11.832159566199232,0.10699999999999965,11.832159566199232,0.107,0.0,0.8930000000000003,13.555121022216097
0,39.0,7.0,281986036309.0,1.0,3.0,11.874342087037917,0.12999999999999978,11.874342087037917,0.13,0.0,0.8700000000000002,13.436271746532599
0,39.0,7.0,381343859749.0,1.0,3.0,12.083045973594572,0.0649999999999995,12.083045973594572,0.065,0.0,0.9350000000000005,13.656821466758583
0,39.0,7.0,486404917877.0,1.0,3.0,12.609520212918492,0.08899999999999963,12.328828005937952,0.117,0.244,0.6670000000000004,13.307538755541357
0,39.0,7.0,369977363557.0,1.0,3.0,12.041594578792296,0.08199999999999974,12.041594578792296,0.082,0.0,0.9180000000000003,13.326953400699093
0,39.0,7.0,425440238623.0,1.0,3.0,11.74734012447073,0.11499999999999955,11.74734012447073,0.115,0.0,0.8850000000000005,14.03443420786924
0,39.0,7.0,541745939741.0,1.0,3.0,12.0,0.12799999999999967,12.0,0.128,0.0,0.8720000000000003,13.394510570223273
0,39.0,7.0,452084276011.0,1.0,3.0,12.288205727444508,0.07799999999999951,12.041594578792296,0.076,0.076,0.8460000000000005,13.426137608605533
0,39.0,7.0,436792558781.0,1.0,3.0,12.569805089976535,0.04099999999999948,12.041594578792296,0.048,0.126,0.8330000000000005,13.685661252767602
0,39.0,7.0,498754558529.0,1.0,3.0,11.916375287812984,0.08999999999999964,11.916375287812984,0.09,0.0,0.9100000000000004,13.672947229895557
0,39.0,7.0,409436022311.0,1.0,3.0,12.083045973594572,0.12399999999999967,12.083045973594572,0.124,0.0,0.8760000000000003,13.124480629656071
0,39.0,7.0,443364083717.0,1.0,3.0,12.24744871391589,0.0489999999999996,12.12435565298214,0.155,0.155,0.7960000000000004,13.38621764462791
0,39.0,7.0,427431786043.0,1.0,3.0,12.206555615733702,0.19399999999999973,12.206555615733702,0.194,0.0,0.8060000000000003,13.095713056624119
0,39.0,7.0,445837715159.0,1.0,3.0,12.529964086141668,0.02999999999999936,12.489995996796797,0.034,0.034,0.9360000000000006,13.89845463131382
0,39.0,7.0,535696456621.0,1.0,3.0,12.36931687685298,0.12199999999999978,12.36931687685298,0.122,0.0,0.8780000000000002,13.648590113627673
0,39.0,7.0,399433826203.0,1.0,3.0,12.24744871391589,0.07499999999999962,12.24744871391589,0.075,0.0,0.9250000000000004,13.528201619041017
0,39.0,7.0,495941268871.0,1.0,3.0,12.165525060596439,0.055999999999999384,12.12435565298214,0.054,0.054,0.8900000000000006,13.723647357464051
0,39.0,7.0,476782714717.0,1.0,3.0,12.165525060596439,0.0749999999999994,12.165525060596439,0.075,0.0,0.9250000000000006,13.584433705730705
0,39.0,7.0,289292274959.0,1.0,3.0,12.165525060596439,0.0689999999999994,12.165525060596439,0.069,0.0,0.9310000000000006,13.72744132571649
0,39.0,7.0,437945919907.0,1.0,3.0,12.767145334803704,0.07899999999999952,12.206555615733702,0.067,0.129,0.7920000000000005,13.406402391351104
0,39.0,7.0,291172776757.0,1.0,3.0,12.165525060596439,0.07399999999999951,11.958260743101398,0.047,0.101,0.8250000000000005,13.652407710335465
0,39.0,7.0,356199582743.0,1.0,3.0,12.449899597988733,0.24499999999999966,12.288205727444508,0.047,0.047,0.7080000000000003,13.228775056260579
0,39.0,7.0,549091195823.0,1.0,3.0,11.789826122551595,0.09499999999999942,11.789826122551595,0.095,0.0,0.9050000000000006,14.006806873351428
0,39.0,7.0,403116091529.0,1.0,3.0,12.569805089976535,0.1519999999999997,12.288205727444508,0.066,0.238,0.6100000000000003,13.430556072589965
0,39.0,7.0,450186285391.0,1.0,3.0,12.0,0.10299999999999965,12.0,0.103,0.0,0.8970000000000004,13.379650667206077
0,39.0,7.0,390062025449.0,1.0,3.0,11.958260743101398,0.0659999999999995,11.958260743101398,0.066,0.0,0.9340000000000005,13.792220073436383
0,39.0,7.0,520130357317.0,1.0,3.0,12.409673645990857,0.1509999999999997,12.409673645990857,0.151,0.0,0.8490000000000003,13.193808385416558
0,39.0,7.0,288801057607.0,1.0,3.0,12.727922061357855,0.07999999999999963,12.569805089976535,0.046,0.184,0.7360000000000004,13.413641890267938
0,39.0,7.0,369371880749.0,1.0,3.0,12.041594578792296,0.06299999999999939,11.958260743101398,0.052,0.052,0.8850000000000006,13.772495846660915
0,39.0,7.0,427713994577.0,1.0,3.0,12.24744871391589,0.05699999999999972,12.24744871391589,0.057,0.0,0.9430000000000003,13.433992029324491
0,39.0,7.0,275235594929.0,1.0,3.0,12.206555615733702,0.2699999999999996,11.832159566199232,0.016,0.016,0.7140000000000004,13.381232802139957
0,39.0,7.0,486388260493.0,1.0,3.0,12.609520212918492,0.08899999999999963,12.328828005937952,0.117,0.244,0.6670000000000004,13.307538755541357
0,39.0,7.0,545601943267.0,1.0,3.0,11.958260743101398,0.33499999999999996,11.958260743101398,0.335,0.0,0.665,12.844253957169958
0,39.0,7.0,299013163247.0,1.0,3.0,11.958260743101398,0.09399999999999975,11.958260743101398,0.067,0.0,0.9060000000000002,13.637733393300406
0,39.0,7.0,477852395149.0,1.0,3.0,11.789826122551595,0.21999999999999964,11.789826122551595,0.22,0.0,0.7800000000000004,13.060841752992907
0,39.0,7.0,320000481323.0,1.0,3.0,12.041594578792296,0.10099999999999965,12.041594578792296,0.101,0.0,0.8990000000000004,13.089982274943628
0,39.0,7.0,410469601151.0,1.0,3.0,12.083045973594572,0.058999999999999386,11.958260743101398,0.055,0.055,0.8860000000000006,13.777245083128257
0,39.0,7.0,492674469841.0,1.0,3.0,12.12435565298214,0.3769999999999998,12.12435565298214,0.377,0.0,0.6230000000000002,13.234732787638155
0,39.0,7.0,499952398483.0,1.0,3.0,13.228756555322953,0.022999999999999576,12.449899597988733,0.057,0.3790000000000001,0.5980000000000003,13.615931542700991
0,40.0,7.0,627745357033.0,1.0,3.0,12.36931687685298,0.05099999999999938,12.328828005937952,0.047,0.047,0.9020000000000006,13.894336416382691
0,40.0,7.0,943508376059.0,1.0,3.0,12.609520212918492,0.04299999999999948,12.569805089976535,0.047,0.047,0.9100000000000005,13.947192553738294
0,40.0,7.0,842647789733.0,1.0,3.0,12.165525060596439,0.3029999999999997,12.165525060596439,0.303,0.0,0.6970000000000003,14.009459900926915
0,40.0,8.0,1060786774973.0,1.0,3.0,10.535653752852738,0.058999999999999386,10.535653752852738,0.059,0.0,0.9410000000000006,12.589274806775556
0,40.0,7.0,924759491861.0,1.0,3.0,12.12435565298214,0.13399999999999967,12.12435565298214,0.134,0.0,0.8660000000000003,13.865159131875117
0,40.0,7.0,759216745037.0,1.0,3.0,12.36931687685298,0.04099999999999937,12.328828005937952,0.032,0.032,0.9270000000000006,13.953564977213151
0,40.0,8.0,1047097461937.0,1.0,3.0,10.908712114635714,0.01999999999999935,10.862780491200215,0.024,0.024,0.9560000000000006,13.220745569143515
0,40.0,8.0,1049872300003.0,1.0,3.0,10.908712114635714,0.011999999999999345,10.862780491200215,0.02,0.02,0.9680000000000006,13.195357865591937
0,40.0,8.0,1027563055313.0,1.0,3.0,10.488088481701515,0.024999999999999245,10.488088481701515,0.025,0.0,0.9750000000000008,13.299438008834628
0,40.0,8.0,1029149328061.0,1.0,3.0,10.677078252031311,0.05899999999999972,10.677078252031311,0.059,0.0,0.9410000000000003,11.821986277121312
0,40.0,8.0,1084316684771.0,1.0,3.0,11.269427669584644,0.018999999999999462,11.0,0.02,0.039,0.9420000000000005,13.474756646555662
0,40.0,7.0,646361348359.0,1.0,3.0,12.041594578792296,0.09699999999999964,12.041594578792296,0.097,0.0,0.9030000000000004,13.737988407558566
0,40.0,7.0,834315921433.0,1.0,3.0,12.68857754044952,0.0479999999999996,12.68857754044952,0.048,0.0,0.9520000000000004,13.544550151948815
0,40.0,7.0,717950719621.0,1.0,3.0,11.74734012447073,0.09299999999999953,11.74734012447073,0.093,0.0,0.9070000000000005,14.012527408274128
0,40.0,7.0,762754401683.0,1.0,3.0,12.409673645990857,0.10099999999999965,12.36931687685298,0.006,0.006,0.8930000000000003,14.153383987243776
0,40.0,7.0,784298688209.0,1.0,3.0,11.704699910719626,0.742,11.704699910719626,0.742,0.0,0.25800000000000006,12.269843575014852
0,40.0,7.0,586171404499.0,1.0,3.0,11.832159566199232,0.14499999999999946,11.832159566199232,0.145,0.0,0.8550000000000005,13.479019564426709
0,40.0,7.0,819151930099.0,1.0,3.0,12.328828005937952,0.17799999999999971,12.328828005937952,0.178,0.0,0.8220000000000003,14.222242169502234
0,40.0,7.0,741670577369.0,1.0,3.0,12.409673645990857,0.035999999999999366,12.409673645990857,0.036,0.0,0.9640000000000006,13.873796213904676
0,40.0,7.0,881037705349.0,1.0,3.0,11.958260743101398,0.22999999999999965,11.958260743101398,0.23,0.0,0.7700000000000004,13.501678726109665
0,40.0,7.0,743989599049.0,1.0,3.0,12.288205727444508,0.0729999999999994,12.288205727444508,0.073,0.0,0.9270000000000006,13.875275167670178
0,40.0,7.0,725335159487.0,1.0,3.0,12.328828005937952,0.03799999999999937,12.328828005937952,0.025,0.0,0.9620000000000006,14.6668108304762
0,40.0,7.0,723425758427.0,1.0,3.0,12.288205727444508,0.15599999999999958,12.288205727444508,0.156,0.0,0.8440000000000004,14.237743945053383
0,40.0,7.0,904837486337.0,1.0,3.0,12.449899597988733,0.05399999999999938,12.449899597988733,0.054,0.0,0.9460000000000006,14.082985955127358
0,40.0,7.0,840585027851.0,1.0,3.0,12.409673645990857,0.03799999999999937,12.409673645990857,0.038,0.0,0.9620000000000006,14.082757573699713
0,40.0,7.0,810337878827.0,1.0,3.0,12.36931687685298,0.055999999999999495,12.36931687685298,0.056,0.0,0.9440000000000005,13.950390338190719
0,40.0,7.0,893729011729.0,1.0,3.0,12.449899597988733,0.12299999999999967,12.449899597988733,0.123,0.0,0.8770000000000003,13.525835660239142
0,40.0,8.0,1036549971113.0,1.0,3.0,10.862780491200215,0.04999999999999938,10.862780491200215,0.05,0.0,0.9500000000000006,13.469804263775766
0,40.0,7.0,691723624147.0,1.0,3.0,12.649110640673518,0.12899999999999978,12.569805089976535,0.076,0.14400000000000002,0.7270000000000002,13.489903848541037
0,40.0,7.0,576810581917.0,1.0,3.0,12.68857754044952,0.06899999999999962,12.68857754044952,0.069,0.0,0.9310000000000004,13.420702412373293
0,40.0,7.0,765194304871.0,1.0,3.0,12.041594578792296,0.16299999999999948,12.041594578792296,0.163,0.0,0.8370000000000005,13.386307683431236
0,40.0,7.0,836743951931.0,1.0,3.0,12.12435565298214,0.12599999999999956,12.12435565298214,0.126,0.0,0.8740000000000004,13.591835624490972
0,40.0,7.0,829916692883.0,1.0,3.0,13.0,0.07499999999999962,12.449899597988733,0.068,0.19599999999999998,0.7290000000000004,13.840677903387686
0,40.0,7.0,937850356987.0,1.0,3.0,12.922847983320086,0.04299999999999937,12.569805089976535,0.05,0.05,0.9070000000000006,14.135338322603143
0,40.0,7.0,755764823873.0,1.0,3.0,12.165525060596439,0.06699999999999962,12.165525060596439,0.067,0.0,0.9330000000000004,13.83063890877632
0,40.0,7.0,655141957387.0,1.0,3.0,12.649110640673518,0.02799999999999958,12.649110640673518,0.028,0.0,0.9720000000000004,14.160777031947571
0,40.0,7.0,661017123227.0,1.0,3.0,12.288205727444508,0.03499999999999959,12.288205727444508,0.035,0.0,0.9650000000000004,13.705567741001358
0,40.0,8.0,1082237202791.0,1.0,3.0,10.908712114635714,0.20399999999999974,10.908712114635714,0.204,0.0,0.7960000000000003,11.932511619498278
0,40.0,7.0,983260488823.0,1.0,3.0,12.489995996796797,0.34199999999999964,12.489995996796797,0.342,0.0,0.6580000000000004,14.159027059187911
0,40.0,7.0,853894482643.0,1.0,3.0,12.649110640673518,0.11099999999999965,12.489995996796797,0.041,0.041,0.8480000000000003,13.482221801021103
0,40.0,7.0,739370325641.0,1.0,3.0,12.206555615733702,0.14099999999999968,12.206555615733702,0.141,0.0,0.8590000000000003,13.505668328620189
0,40.0,7.0,847846134367.0,1.0,3.0,11.832159566199232,0.19099999999999973,11.832159566199232,0.191,0.0,0.8090000000000003,13.71806208338086
0,40.0,7.0,921087362003.0,1.0,3.0,12.449899597988733,0.09399999999999975,12.449899597988733,0.094,0.0,0.9060000000000002,13.605883481973436
0,40.0,7.0,899790947569.0,1.0,3.0,12.24744871391589,0.21599999999999986,12.24744871391589,0.216,0.0,0.7840000000000001,13.220687285373451
0,40.0,7.0,602901329873.0,1.0,3.0,12.922847983320086,0.025999999999999468,12.449899597988733,0.076,0.076,0.8980000000000006,14.488381844362953
0,40.0,7.0,1009747009577.0,1.0,3.0,12.328828005937952,0.04899999999999938,12.328828005937952,0.049,0.0,0.9510000000000006,14.160976940035255
0,40.0,7.0,822423137099.0,1.0,3.0,11.958260743101398,0.0769999999999994,11.958260743101398,0.077,0.0,0.9230000000000006,13.88356051624763
0,40.0,8.0,1028170090553.0,1.0,3.0,10.535653752852738,0.030999999999999583,10.535653752852738,0.031,0.0,0.9690000000000004,11.882296484324645
0,40.0,7.0,616182804719.0,1.0,3.0,11.958260743101398,0.06499999999999961,11.958260743101398,0.065,0.0,0.9350000000000004,14.084891571248688
0,40.0,7.0,562200962423.0,1.0,3.0,12.288205727444508,0.11899999999999944,12.288205727444508,0.06,0.0,0.8810000000000006,13.767762211873077
0,41.0,8.0,2146511594977.0,1.0,3.0,10.63014581273465,0.046999999999999376,10.63014581273465,0.047,0.0,0.9530000000000006,13.394496786916761
0,41.0,8.0,1505129522531.0,1.0,3.0,10.392304845413264,0.05299999999999938,10.392304845413264,0.053,0.0,0.9470000000000006,13.064270073903657
0,41.0,8.0,1179091234933.0,1.0,3.0,11.045361017187261,0.3739999999999999,11.045361017187261,0.374,0.0,0.6260000000000001,12.099547451051684
0,41.0,8.0,1791506943929.0,1.0,3.0,11.135528725660043,0.01899999999999924,11.135528725660043,0.019,0.0,0.9810000000000008,13.313157290410084
0,41.0,8.0,1655670061951.0,1.0,3.0,10.816653826391969,0.04099999999999937,10.816653826391969,0.041,0.0,0.9590000000000006,12.548826334461236
0,41.0,8.0,1587961829603.0,1.0,3.0,10.908712114635714,0.35199999999999976,10.908712114635714,0.352,0.0,0.6480000000000002,12.146866171199376
0,41.0,8.0,1770947543971.0,1.0,3.0,11.0,0.18599999999999972,11.0,0.186,0.0,0.8140000000000003,12.23528377865436
0,41.0,8.0,1671669190453.0,1.0,3.0,11.61895003862225,0.0619999999999995,11.135528725660043,0.029,0.088,0.8500000000000005,12.663951275817727
0,41.0,8.0,2002948582627.0,1.0,3.0,11.40175425099138,0.022999999999999354,11.357816691600547,0.018,0.018,0.9590000000000006,12.7554535861866
0,41.0,8.0,1715838860597.0,1.0,3.0,11.269427669584644,0.07499999999999951,11.090536506409418,0.032,0.114,0.8110000000000005,12.629620941678368
0,41.0,8.0,1719283571279.0,1.0,3.0,11.61895003862225,0.02599999999999958,10.908712114635714,0.055,0.092,0.8820000000000005,12.818999365240225
0,41.0,8.0,1518521233403.0,1.0,3.0,11.61895003862225,0.0369999999999997,11.224972160321824,0.044,0.20400000000000001,0.7590000000000003,12.463455936353482
0,41.0,8.0,1788076806793.0,1.0,3.0,11.532562594670797,0.09099999999999953,11.180339887498949,0.066,0.128,0.7810000000000005,12.635117027216275
0,41.0,8.0,1919958903943.0,1.0,3.0,11.135528725660043,0.01999999999999924,11.045361017187261,0.017,0.031,0.9490000000000007,13.406533845159576
0,41.0,8.0,1788985044911.0,1.0,3.0,11.180339887498949,0.01799999999999924,11.135528725660043,0.023,0.023,0.9590000000000007,13.324688364426205
0,41.0,8.0,2145600805571.0,1.0,3.0,10.862780491200215,0.09799999999999953,10.862780491200215,0.098,0.0,0.9020000000000005,13.094619333522585
0,41.0,8.0,2150682530279.0,1.0,3.0,10.44030650891055,0.03999999999999937,10.44030650891055,0.04,0.0,0.9600000000000006,13.140449204894011
0,41.0,8.0,1278073845109.0,1.0,3.0,11.045361017187261,0.1869999999999996,10.908712114635714,0.051,0.119,0.6940000000000004,12.098832378443218
0,41.0,8.0,1263675014713.0,1.0,3.0,10.954451150103322,0.014999999999999236,10.954451150103322,0.015,0.0,0.9850000000000008,13.583387587177477
0,41.0,8.0,1534925970821.0,1.0,3.0,10.908712114635714,0.02099999999999924,10.908712114635714,0.021,0.0,0.9790000000000008,13.335327448293947
0,41.0,8.0,1607420646697.0,1.0,3.0,10.908712114635714,0.09399999999999964,10.908712114635714,0.094,0.0,0.9060000000000004,11.74822565944836
0,41.0,8.0,2065798253767.0,1.0,3.0,11.357816691600547,0.0749999999999994,11.0,0.027,0.04,0.8850000000000006,12.965375765677093
0,41.0,8.0,1388491797197.0,1.0,3.0,11.661903789690601,0.009999999999999454,11.224972160321824,0.039,0.148,0.8420000000000005,12.88178365334934
0,41.0,8.0,1983919515587.0,1.0,3.0,10.770329614269007,0.056999999999999384,10.770329614269007,0.057,0.0,0.9430000000000006,13.60008422381417
0,41.0,8.0,1293419029339.0,1.0,3.0,10.392304845413264,0.04299999999999937,10.392304845413264,0.043,0.0,0.9570000000000006,13.319050364162685
0,41.0,8.0,1407844109621.0,1.0,3.0,10.677078252031311,0.042999999999999594,10.677078252031311,0.043,0.0,0.9570000000000004,12.62172992368754
0,41.0,8.0,1262712250061.0,1.0,3.0,11.269427669584644,0.016999999999999238,11.269427669584644,0.017,0.0,0.9830000000000008,13.497696038014672
0,41.0,8.0,1422217721539.0,1.0,3.0,10.535653752852738,0.034999999999999254,10.535653752852738,0.035,0.0,0.9650000000000007,13.573370127843289
0,41.0,8.0,1780639547131.0,1.0,3.0,10.770329614269007,0.056999999999999384,10.770329614269007,0.057,0.0,0.9430000000000006,12.869610744351146
0,41.0,8.0,1359231769573.0,1.0,3.0,11.045361017187261,0.14399999999999946,11.045361017187261,0.144,0.0,0.8560000000000005,12.340651709560591
0,41.0,8.0,1485864071719.0,1.0,3.0,10.816653826391969,0.019999999999999463,10.816653826391969,0.02,0.0,0.9800000000000005,13.51409557438439
0,41.0,8.0,1985071588109.0,1.0,3.0,10.908712114635714,0.09899999999999942,10.908712114635714,0.099,0.0,0.9010000000000006,13.951310309349632
0,41.0,8.0,2092096465463.0,1.0,3.0,10.954451150103322,0.08799999999999952,10.954451150103322,0.088,0.0,0.9120000000000005,12.311413843902038
0,41.0,8.0,1213421770369.0,1.0,3.0,11.180339887498949,0.022999999999999243,11.180339887498949,0.023,0.0,0.9770000000000008,13.416582434935723
0,41.0,8.0,2157222697741.0,1.0,3.0,10.862780491200215,0.024999999999999467,10.862780491200215,0.025,0.0,0.9750000000000005,13.530716117882683
0,41.0,8.0,1369737920171.0,1.0,3.0,10.723805294763608,0.18399999999999994,10.677078252031311,0.07,0.07,0.7460000000000001,12.021132766126405
0,41.0,8.0,2177455997179.0,1.0,3.0,11.269427669584644,0.03499999999999959,11.0,0.108,0.108,0.8570000000000004,12.475542241424266
0,41.0,8.0,1755778846909.0,1.0,3.0,11.180339887498949,0.05799999999999961,10.908712114635714,0.037,0.066,0.8760000000000003,12.451353360732623
0,41.0,8.0,1631708306143.0,1.0,3.0,11.445523142259598,0.03399999999999925,11.269427669584644,0.014,0.03,0.9360000000000007,13.182456392974116
0,41.0,8.0,1642582297249.0,1.0,3.0,11.0,0.0009999999999993348,11.0,0.001,0.0,0.9990000000000007,13.346869193773587
0,41.0,8.0,1536772623949.0,1.0,3.0,10.770329614269007,0.05099999999999938,10.770329614269007,0.051,0.0,0.9490000000000006,13.144689827063393
0,41.0,8.0,1363257788713.0,1.0,3.0,11.0,0.03299999999999936,11.0,0.033,0.0,0.9670000000000006,13.005947956119211
0,41.0,8.0,1333517985143.0,1.0,3.0,11.135528725660043,0.10699999999999943,11.135528725660043,0.064,0.0,0.8930000000000006,12.282488430497372
0,41.0,8.0,1325035177061.0,1.0,3.0,10.816653826391969,0.01799999999999935,10.816653826391969,0.018,0.0,0.9820000000000007,13.664590149855993
0,41.0,8.0,1939890793429.0,1.0,3.0,11.532562594670797,0.03799999999999948,11.445523142259598,0.051,0.095,0.8670000000000005,13.148124585307528
0,41.0,8.0,2006732268781.0,1.0,3.0,11.090536506409418,0.21099999999999963,11.090536506409418,0.211,0.0,0.7890000000000004,12.417430424995752
0,41.0,8.0,1477371459937.0,1.0,3.0,10.954451150103322,0.057999999999999496,10.816653826391969,0.104,0.104,0.8380000000000005,12.581114891593531
0,41.0,8.0,1477568689901.0,1.0,3.0,10.954451150103322,0.057999999999999496,10.816653826391969,0.104,0.104,0.8380000000000005,12.581114891593531
0,41.0,8.0,1479385893709.0,1.0,3.0,11.224972160321824,0.02899999999999936,10.63014581273465,0.029,0.039,0.9320000000000006,13.591790968979444
0,41.0,8.0,2029831048859.0,1.0,3.0,11.135528725660043,0.0719999999999994,11.135528725660043,0.072,0.0,0.9280000000000006,13.904960628403359
0,42.0,8.0,2861220295469.0,1.0,3.0,11.704699910719626,0.025999999999999357,11.445523142259598,0.019,0.037,0.9370000000000006,13.940596904475841
0,42.0,8.0,2862399984263.0,1.0,3.0,11.789826122551595,0.04399999999999937,11.40175425099138,0.023,0.076,0.8800000000000007,13.462377955216363
